review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,concat,delivery_pos,quality_pos,quantity_pos,cs_pos,price_pos,delivery,delivery_not_del,quality,quantity_parcial,wrong_item,cs
386b6be6b7eeefb58f23bdb731e27a16,cb7911a7f5f016586dcdf66a52c1f096,1,,nao sei como posso avaliar se nao recebi a mercadoria,2/8/18 0:00,2/12/18 23:41,I do not know how I can evaluate if I did not receive the merchandise,,,,,,,1,,,,
55ed2ef813e1e06abb6ecc132dd001cf,164eb359d3649dc1dd4bc6adcb1bb0a8,4,,"Bom produto, entrega no prazo estipulado.",5/21/17 0:00,5/23/17 12:46,"Good product, delivery within stipulated time.",1,,,,,,,,,,
780b26da1637962dff1707e5faca82b4,2eadb8e36b6d6465dc9e2e3f3b95751d,1,,Entrega super atrasada,2/23/18 0:00,2/23/18 11:15,Super late delivery,,,,,,1,,,,,
8a3d2dbc87bc8b5f3d1be87f9540f077,2f2a857f1d838454c26f5fb0fc4356ba,3,Bom,Bom,6/9/18 0:00,6/12/18 12:17,Good,,,,,,,,,,,
67ebe2cb77bcb584dd47b56963d18676,e0889e0656d981add4b6c940b595193a,5,Tudo oerfeuto!,Sucesso na compra. Amei o produto ,8/16/18 0:00,8/16/18 23:54,Success in buying. I loved the product,,,,,,,,,,,
cbf8637d585b25b2ce92b88f75c0d29d,7c2b39d429d502e10a0ef4dd8fc88830,4,8,Adoreiiii,8/15/18 0:00,8/22/18 10:52,Adoreiiii,,,,,,,,,,,
a9ebf50c7646280d2b1c44b73474c864,5e42950b6aa90d698e75af4e41641386,1,,Vcs entregam um produto e o outro comprado no mesmo dia e para o mesmo endereco n√£o chega pq dizem que o endere√ßo est√° errado. Um absurdo!,6/16/17 0:00,6/16/17 15:56,You deliver one product and the other one bought the same day and for the same address does not arrive because they say that the address is not wrong. An absurdity!,,,,,,1,,,1,,
67a0ae514e95366e635910089ad04007,1f39bca81bb7accc56f053aa773a89ad,5,super recomendo,recebi o produto antes do prazo combinado,7/7/18 0:00,7/9/18 14:23,I received the product before the deadline,1,,,,,,,,,,
c8ca1058a796acbc4ccb6b72c87d4ddf,94fade3ce4aef6f9a24bb31e0ff03edf,3,tudo ok,"so o preco que nao foi bom, encontrei o memo produto 300% maisa barato. ",7/11/18 0:00,7/12/18 0:16,"Only the price that was not good, I found the product memo 300% cheaper.",,,,,,,,,,,
ae5ba63c94487c3b8299854ae657cdf7,402571417385ea134265f371272b0cce,3,,"Falta os controles 
",8/16/17 0:00,8/17/17 11:34,"The controls are missing
",,,,,,,,,,,
1c966cefdf61f67efd0c127b08de7098,96de2b7f7f3c401fbee3eef068376da6,4,,produto muito bonito e embalado com cuidado,1/11/18 0:00,1/11/18 22:25,Very beautiful product and carefully packed,,1,,,,,,,,,
96f3af415fe78c971fecffecc4b77e6f,0f581e286111b6b5e757cecec3815151,4,3,"Produto entregue no prazo, como foi pedido.Gostei.",7/11/18 0:00,7/11/18 21:35,"Product delivered on time, as requested.",1,,,,,,,,,,
ac7c0f51a135d8a8ece0118a66437f65,2f820dfff29d7bd20670d70c9a33ba51,4,,Agrade√ßo pelo comprometimento da empresa. Produto entregue no prazo com responsabilidade. ,12/28/17 0:00,12/29/17 0:56,I am grateful for the commitment of the company. Product delivered on time with responsibility.,1,,,,,,,,,,
516a4acfc3a5a7b281b831a18a570181,de52e5e01af9c33b04806dea37fb50d7,5,,"Amei o produto, o pre√ßo tbm foi bom, a entrega foi muito antes da data prevista, isto √© algo que gosto na lojas lannister, sempre entregam bem antes da data prevista, parab√©ns a loja. ",7/28/18 0:00,7/29/18 0:19,"I loved the product, the price was good too, the delivery was well ahead of schedule, this is something I like in the lannister stores, they always deliver well before the due date, parab�Į'�,� � a store.",1,,,,,,,,,,
aaa74698cecc3c3cb2e152420b19c559,2c3a7da8d1c6190209fd4c1a9e3d79c7,5,,Muito bom,3/17/17 0:00,3/18/17 0:49,Very good,,,,,,,,,,,
f25a1229107b71758d6e38135e758a08,44d14514a06127f72cd96745ed0eed21,5,Excelente,Excelente,7/25/18 0:00,7/25/18 23:06,Great,,,,,,,,,,,
0158029fd0bae625bcf45e9ecc022625,e9de409fda259726830399eaf5fb4e42,5,10,Primeira vez que compro e gostei entregaram at√© antes da data muito bom ,5/31/18 0:00,5/31/18 15:03,First time I bought and liked delivered before the date very good,1,,,,,,,,,,
64b29c0326ad9960b9d6ad3af04b6c52,bf5099786cc9dcd17a4961c9406fb3f3,1,,"Recebi um e-mail da lannister.com perguntando se o produto tinha sido entregue, mas, at√© o momento n√£o foi.",3/16/18 0:00,3/19/18 12:49,"I received an email from lannister.com asking if the product had been delivered, but, at the time, it was not.",,,,,,,1,,,,1
fd287259c11665b132ed407ecad81e12,35a837720015a5cf47f5ff1f1f3a898a,5,,O produto chegou no prazo √© muito bom üòâ,10/25/17 0:00,10/27/17 11:16,"The product arrived on time, very good � � �üò� �",1,,,,,,,,,,
4871f39882b80a101ad3b4f392b30dfd,0e1670a6f68c72266681ed85b4e4f73a,5,Super recomendo,Excelente vendedor e entrega muito r√°pida...,8/28/18 0:00,8/29/18 2:51,Excellent seller and very fast delivery ...,,,,,,,,,,,
21ef37d23158c42c80a61d018fb5cfb3,5fa4923e35eb4c0d471dc44378b1215c,5,,Produto excelente!,1/16/18 0:00,1/17/18 10:25,Excellent product!,,,,,,,,,,,
116cda74b3e3eea41fe0b94d95050cb2,8a88cd510147b16da3ff773025a39430,1,,N√£o recomendo. O produto foi postado muito depois de comprovado o pagamento.,12/14/17 0:00,12/15/17 21:07,I do not recommend it. The product was posted long after the payment was proven.,,,,,,1,,,,,
0995741bb8ec3ea17be2e39d384a3a5b,0d5ce32fbaa548555dac4bee840d7705,2,,Demorou muito a entrega ,8/25/17 0:00,8/26/17 1:24,Took a lot of delivery,,,,,,1,,,,,
95a3135743556b117d888cc8c6e12e11,1f80ad89393a17282085bcd14644e45a,3,,"O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descri√ß√£o e nas imagens. Uma das lampadas esta com problema

Fizemos uma notifica√ß√£o e estamos aguardando o retorn",9/14/17 0:00,9/17/17 11:14,"The product arrived before the deadline but I received a different product than shown in the description and the images. One of the bulbs has a problem

We have made a notification and are waiting for the ",1,,,,,,,,,,
aacf6f81f78d28d3b1da243e211605c4,fb66173878dcc988e4e3e1151901b298,1,,"Quero saber quando receberei meu pedido.
",2/24/18 0:00,2/25/18 0:56,"I want to know when I will receive my order.
",,,,,,,1,,,,
05c7ba0a574964c310bf5d9c256a7e8f,77acb3b32ab623aaf525b52006d0c142,5,,Produto entregue antes do prazo,2/16/18 0:00,2/18/18 19:32,Product delivered before the deadline,1,,,,,,,,,,
4ff0267225dd964f30b164e8500bb7bd,fa6b45bf2faae7dd3bfdad05a28e91fa,1,,"J√° tive desse mesmo perfume, e ele n√£o tem uma fixa√ß√£o √≥tima, porem esse comprado com voc√™s n√£o fixa bem, e eu estou completamente insatisfeita.",5/10/17 0:00,5/24/17 22:57,"I have had this same perfume, and it does not have a fixative, but it is bought with you. It fixes well, and I'm completely unsatisfied.",,,,,,,,1,,,
a80b86093586cb634e238c98543f58c9,d12102a0ff38b1b1707291c697da95b2,3,,exelente loja,3/7/17 0:00,3/8/17 9:37,Exelente store,,,,,,,,,,,
7bc293fc49d5d5c49d9d5d6b59d12b85,bc98cb8e1e7301ff6ae37a80c1bb020f,5,Batutinha,"Foi objetivo, pr√°tico e eficaz. ",4/21/18 0:00,4/29/18 1:44,"It was objective, practical and effective.",,1,,,,,,,,,
dfd3f4b41c7041cec43169db756d7b07,2bacd0ec76fd0e9fe78bc4395ba0d63b,5,,"O produto chegou rapidamente, at√© mesmo antes do prazo e muito bem embalado.",6/18/17 0:00,6/19/17 13:27,"The product arrived quickly, even before the deadline and very well packaged.",1,,,,,,,,,,
ce627d1e4b0639f490099fe2b23f60cf,f30cdd89599d62694b4926d9e38ea3e7,5,,√ìtima compra ! Adorei o produto ,1/18/18 0:00,1/21/18 14:46,", A good purchase! I loved the product",,1,,,,,,,,,
0ecd275c340bdfac357255df7ee6812c,d8a3a8c458243721ca285392ac882c78,5,,tudo conforme o an√∫ncio ,6/15/17 0:00,6/16/17 2:08,all according to the anoia,,1,,,,,,,,,
5d76a01a07627d6eab445af668ac3aef,67418605ab8f9414a2e238bbcdde1312,5,,"Muito TOP o produto. Lampadas de √≥tima qualidade, que iluminam muito bem e consomem quase nada.",10/18/16 0:00,12/26/16 15:24,"Very TOP product. High quality lamps, which light very well and consume almost nothing.",,1,,,,,,,,,
f321c1844c1a4b2c4b7db45a1f4cbe04,1888f26c742f0f49046de7b25b975fc1,4,,Tudo ok,10/11/17 0:00,10/13/17 23:24,Everything is OK,,,,,,,,,,,
d15fef3c853d25170dad47b38e1479cd,633dd5a92f78d119e8d78b055c418fcd,5,,Me surpreendeu a qualidade.,1/3/18 0:00,1/4/18 10:38,I was surprised by the quality.,,1,,,,,,,,,
db86657e81b2320f1ba3809db698f7f0,fd01a48a7d75383a3623e71a538584c3,4,,bom,8/29/17 0:00,9/3/17 23:19,good,,,,,,,,,,,
18cff2332d0679b2853a3fcb0f5e692f,76b1653b8b73dfc5eee0a0cb25c88801,3,,e melhor uma colcha do que esse cobre leito,11/2/17 0:00,11/2/17 22:11,and a quilt better than this copper bed,,,,,,,,,,,
3cfd046b53dbe27e3ba800103b97936b,5cf2f1cfd8e622ef00a2e29b3cf971f0,4,,Muito bom o produto. Recomendo.,3/1/18 0:00,3/2/18 12:50,The product is very good. I recommend.,,1,,,,,,,,,
6df6016ba11346401b4ca64991ba7d95,447e81187647a12bf1a254923877d0ed,5,,produdo muito bom recomendo pra todos,6/20/17 0:00,6/21/17 19:05,"very good product, I recommend it to everyone",,,,,,,,,,,
85d10ce4b8b777bbac99ffabde4671d7,f697d75c89c805baa9e171a20f34a58b,5,GENY Souza ,Lindo maravilhoso üíã?üíö,7/4/18 0:00,7/6/18 0:22,"Beautiful, wonderful.",,1,,,,,,,,,
38ecc463edcd486ed3535d3c62a1fff0,5020a3db49225f967490d76021c7d13a,1,,So recebi dois pacotes. .. sendo que comprei cincos pacotes. ,2/9/18 0:00,2/14/18 19:55,I just got two packages. .. being that I bought five packages.,,,,,,,,,1,,
10f9300f8637c13e5691f6354205006d,61af52f7cc6266b9aead2cc464aa48f0,4,,"Respondi que sim para ""recebi o produto correto"" por falta de op√ß√£o. Eu ainda n√£o vi o produto. N√£o quis abrir a embalagem, pois √© presente. Caso haja alguma desconformidade entrarei em contato.",6/9/18 0:00,6/10/18 11:39,"I answered yes to ""I received the correct product"" for lack of opium. I still have not seen the product. He did not want to open the packaging, because it is still present. If there is any disagreement I will contact you.",,,,,,,,,,,
b03be4c1e2b0351535770a28354b63a0,34f9adeb19b3048fe136cfc0fd8340a1,5,Compra certa.,Pre√ßo bom e entrega r√°pida. ,5/12/18 0:00,5/12/18 18:53,Good price and fast delivery.,1,,,,1,,,,,,
269a272c8a08415222b8404c2113227f,f9d2e3d2cc060d2d5fbbaef4fba580b1,1,N√£o cumpriu o prazo,"Esgotado o prazo e ainda n√£o recebi o produto, nem sequer uma satisfa√ß√£o.",5/4/18 0:00,5/4/18 17:19,"Once the deadline has expired and I have not received the product yet, I have not even been satisfied.",,,,,,,1,,,,1
083137fabb55b020fdba930b49d970aa,a6e72869e355a73024a941ae6ec91919,5,,"Entrega r√°pida,1 semana antes do previsto.",8/22/17 0:00,8/24/17 23:21,Fast delivery 1 week ahead of schedule.,,,,,,,,,,,
651158b78e79dab6721eb7182c286fe2,762e4a2e910d175a0fdabd749ae55d5a,5,,"Chegou no prazo, √≥timo produto",12/7/17 0:00,12/8/17 1:37,"Arrived on time, thanks to the product",1,,,,,,,,,,
34d2caf369f96f2ce9941c2bee432775,cb4d128e05fcc01db72fc61636a9e49c,5,,Super recomendo a loja.O produto chegou antes do prazo previsto.Em estado de conserva√ß√£o.Excel√™ncia em atendimento!,2/17/18 0:00,2/19/18 19:20,"Super recommend the store. The product arrived before the deadline. In a state of conservation, do not hesitate to ask. Excellency in service!",1,,,1,,,,,,,
266f20b18269dbe41c940ea11acc5d3d,ebba0f0e2ffae0bde1401c8cc343eed7,1,,"N√£o entendi o que houve. No site consta que meu pedido foi entregue, por√©m, n√£o chegou a minha casa.",12/30/17 0:00,12/31/17 20:35,"I did not understand what happened. On the site, it appears that my order was delivered, but no, arrived at my house.",,,,,,,1,,,,
4a76fc553e3245d6b4e85af39dad639f,e352ff9f2e0ad057b6ce41cc5a662991,1,,Foram recebidos tr√™s capas de travesseiros das quatro compradas.,2/28/18 0:00,2/28/18 23:17,Three bags of pillows were received from the four purchased.,,,,,,,,,1,,
f43ae7961d461a53c64e7f4e59ed480a,853927b32b0ebc007ece729a314338cd,5,,Satisfeita! Tudo conforme o esperado.,2/22/18 0:00,2/22/18 19:56,Satisfied! Everything as expected.,,,,,,,,,,,
1781a1dcb1f1923a7f63937bb962eade,c00f3f641666e8a8aa2014b9fb8f1b68,5,,Adorei otima qualidade ,3/15/18 0:00,3/15/18 18:44,I loved it.,,1,,,,,,,,,
ed84eaef3eb005aa8f2897cd9026cb08,f4d74c1de6a7dd6cdaa7e10221fbae2a,3,,Quando a venda √© efetuada pela pr√≥pria loja a entrega √© mais r√°pida. Mas chegou no limite.,12/1/17 0:00,12/4/17 0:19,"When the sale is effected by the own store, the delivery is much faster. But he reached the limit.",,,,,,1,,,,,
87e17e2c7fd570b429ae94442a2ab1f0,ef66a4451c6f9f04d3656be7e9034f1c,1,,"N√£o recebi minha mercadoria, o produto ja esta pago e n√£o recebi qualquer aviso sobre o atraso. At√© agora n√£o sei nem se receberei minha compra!",2/4/18 0:00,2/4/18 5:41,"I did not receive my merchandise, the product has already been paid and I have not received any warning about the delay. I do not know now nor will I receive my purchase!",,,,,,,1,,,,
6bc5d6697ddfbc8063aedc3363c81730,de2ae79d51e271f2e078baca93a2fb05,5,,Produto de qualidade,3/16/18 0:00,3/18/18 13:21,Quality product,,1,,,,,,,,,
52691393716b7a8cd15724450fb0d1b5,667a343388666e0ff92e3ae5fe3b727f,5,,"lannister est√£o de parab√©ns, Otimo!!",2/22/18 0:00,2/23/18 15:53,"lannister est� _ n of parab�Į'�,�, Great!",,,,,,,,,,,
533b52320e00720998fa34be5742163b,105a17b015064cf48113e9593c2ad700,5,,...,12/9/17 0:00,12/10/17 2:03,...,,,,,,,,,,,
ac783bf46e514aa8b2bc2e6f71330de2,e687c9cd3e2434f95fc04a1b0c6c14d0,2,,Ainda N√£o recebi o produto ,5/23/18 0:00,5/26/18 17:53,I have not yet received the product,,,,,,,1,,,,
8317610692c596255220504527bc75c3,6791e565e137a3933b0f7ba7fba46cf2,5,,"Recebi a mercadoria dentro do prazo previsto √© estou satisfeita com a qualidade da mercadoria.
Recomendo a comprar na lannister.",9/12/17 0:00,9/13/17 23:23,"I received the goods on time, I'm satisfied with the quality of the goods.
Highly recommend to buy at Lannister. ",1,1,,,,,,,,,
505c449d56a835e4a0beb4ab2d475bdf,05b3b36808b4c685d4a2753ad6fec9a3,5,,Bom produto...tudo certo,11/22/17 0:00,11/27/17 11:52,Good product ... alright,,1,,,,,,,,,
9a028596337e49b4f28769f4394b20c1,9cdcfc512d810430e601a06d02c4548b,4,,"Tudo correu bem, a entrega foi r√°pida, o produto veio bem embalado, no entanto a cor n√£o foi a que eu pedi. Acabei ficando com ela mesma !",9/1/17 0:00,9/3/17 20:29,"Everything went well, the delivery was fast, the product came well packed, however the color was not the one I asked for. I ended up staying with her!",1,,,,,,,1,,,
ccd79a7e973839efc3fc1dbbe895a31e,ee27c5db38b1e5eba4ca12bbe0cef731,4,recomendo,"Comprei dois produtos, o primeiro chegou certinho e o segundo, devido a greve dos caminhoneiros ainda n√£o chegou.",5/27/18 0:00,6/1/18 16:12,"Bought two products, the first arrived right and the second because the truckers strike still did not arrive.",0,,,,,1,,,1,,
d76f6d4e5f6adbc77ec42f047ad47dc7,6ec4642f9993cc34f826cfb9068e5a2f,4,,Comprei tamb√©m uma resist√™ncia avulsa para o chuveiro no site lannister.com.br. Pode ser de outra loja no site ( marketplace). Mas este produto n√£o recebi ainda.,12/3/17 0:00,12/4/17 0:48,I also bought a spare resistor for the shower on the website lannister.com.br. It can be from another store on the site (marketplace). But this product I have not received yet.,,,,,,,1,,,,
a0572185f70c5b623ea7ae3bba6dd1cf,85485db1f11cb496d2fbd2def0d397a3,4,,Est√° tudo certo,3/4/18 0:00,3/5/18 1:26,It's all right.,,,,,,,,,,,
be33e048eda7e430d60da3502b7f1d97,3802047602d091427dee04863e71fe21,5,,"adorei comprar nesta loja e vou comprar mais vezes
",4/14/18 0:00,4/15/18 15:55,"I loved buying in this store and I will buy more often
",,,,,,,,,,,
744a4f3c0c6736460870b64b48bd2008,0753581dc10ba07cdb8302d6c7a40924,5,,Nos primeiros dias fiquei em duvida mas agora tenho certeza que e otimo roda varios jogos unico ruim e que vc n√£o vai achar pe√ßas no brasil ou seja e rapido mais muinto raro,9/14/17 0:00,9/15/17 4:37,In the first few days I was in doubt but now I'm sure that the roda runs several games only bad and that you will not find any in Brazil or faster and more rare,1,,,,,,,,,,
8c53c47cb8b315b9bf4ec1f704040b05,4c689245ea93c43c3bd76bda4dca1403,5,,"√â impressionante o respeito, considera√ß√£o, tratamento e agilidade pela entrega da mercadoria ao consumidor dado pelo stark, s√≥ me resta agradecer e reconhecer estes valores. Obrigado. ",5/17/17 0:00,5/18/17 11:42,", The respect, consideration, treatment, and agility of the delivery of the commodity to the consumer given by the stark, s���to, I am grateful for and recognize these values. Thank you.",1,,,1,,,,,,,
ada31d2d35f967409a7e52874aba54d0,30f1c325f7c1c138e27a82ba984ee5bc,5,Recomendo,Chegou antes do prazo estipulado. Produto muito bom.,7/12/18 0:00,7/16/18 19:22,Arrived before the deadline. Very good product.,1,,,,,,,,,,
6f66b7053250fc06791cffdf05d5a32d,177f8b6f0cfd6ef224d0caf1e59d89bd,5,super recomendo,√ìtimo produto,6/21/18 0:00,6/22/18 19:36,", The last product",,,,,,,,,,,
d83d39d316cfdb2d4a4ab1b2ef16f01a,d8da851ab137ba5e72352b665d2ea6e8,5,Boa qualidade,Produto chegou antes do prazo.,5/25/18 0:00,5/27/18 23:55,Product arrived before the deadline.,1,1,,,,,,,,,
e31d711eb13801494ce184a2d8ad1265,9e36f21498b2b9e43e2cf7c86fe7e07b,1,,"comprei 2 celular e so madarm 1, e nato fiscal comprando os dois",12/9/17 0:00,12/10/17 12:13,"I bought 2 phones and just got 1, and I bought the two",,,,,,,,,1,,
5caaec9e642062a2cb289473328d52b3,4ff1875e3f8c120cfe6cef2ec1aca104,1,,O produto ainda nao foi entregue. Encontra se em tr√¢nsito ainda. Quero saber se ainda vou receber???,3/31/18 0:00,4/2/18 12:03,The product has not yet been delivered. He is still in transit. I want to know if I still receive ???,,,,,,1,,,,,
b6867c9f4bb3520ba8498609b2e85ff6,95a9275ad0bdfee65c7075463fc226a6,5,,importante no envio do produto dentro do prazo,11/10/17 0:00,11/12/17 14:56,important when sending the product within the,,,,,,1,,,,,
b812bd600467deab7144cd449e6f4dd9,1e2ff126f1e0eccce95474029d18617c,5,,"Recebi o produto antes do prazo e superou minhas expectativas! Quando compramos pela Internet sempre h√° um temor de n√£o ser o que estamos vendo, mas foi melhor do que o esperado. Obrigada!",3/6/18 0:00,3/10/18 13:36,"I received the product before the deadline and exceeded my expectations! When we buy through the Internet there is always a fear of not being what we are seeing, but it was better than expected. Thank you!",1,1,,,,,,,,,
a6894b747ad1a4946ab92f369178da88,cf8ace9395d2ee06b4b513df8ba682b3,5,,Compra r√°pida!Produto conforme anunciado e entrega antes do prazo!,4/14/18 0:00,4/17/18 10:41,Product as advertised and delivery before the deadline!,1,,,,,,,,,,
300c9383efed65eb15c18ff0e0458128,72b96eeec6f77bbfdc38148e46667c01,1,N√£o compre com essa loja,"Boa tarde
O produto que comprei n√£o chegou! Chegou somente a nota fiscal pelo correio. Absurdo!!!
Minha sobrinha recebeu dos correios um envelope endere√ßado a mim, quando abri s√≥ tinha a nota fiscal",8/14/18 0:00,8/14/18 19:02,"Good afternoon
The product I bought did not arrive! Only the invoice arrived in the mail. Absurd!!!
My niece received from the post office an envelope addressed to me, when I opened it, I had the invoice ",,,,,,,1,,,,
7c07267229e0b545131b47b8f90a1790,5825f62edda362144cd0c349124fa927,3,,ainda estou aguardando,5/31/18 0:00,5/31/18 11:46,I'm still waiting,,,,,,,1,,,,
326bf102dfd70ae9f5a1f8cbd440cc2e,4fc7fe1bc9c28e87c8d77a28aefb97f4,1,,"produto foi parcialmente entregue, at√© o momento n√£o tive nenhuma satisfa√ß√£o do fornecedor.",3/23/18 0:00,3/27/18 13:59,"The product was partially delivered, but at the same time the supplier was not satis fi ed.",,,,,,,,,1,,1
32e445da9dfe8c44ec75f0f02cc1f212,a4036614de2d233c7d7b9a4a716d3753,2,,Fiquei aguardando o produto e ainda n√£o chegou. Comprei antes do natal e informaram que entregariam at√© 27/12/2017. Atrasei at√© a minha viagem por causa dessa entrega. Volto de viagem 08/01/2018 Att.,12/29/17 0:00,1/5/18 12:18,I was waiting for the product and still did not arrive. I bought it before Christmas and they said that they would deliver it to me on 27/12/2017. I was late for my trip because of this delivery. I turn around from trip 1/8/2018 Att.,,,,,,,1,,,,
f7b2a4b56f9c109ecbb4dbd312d0e24d,16988d29fc53e813b156b33c0eb39b1d,5,√ìtimo,"Chegou super r√°pido, como sempre chega!",8/8/18 0:00,8/9/18 14:52,"It arrived super fast, as always!",1,,,,,,,,,,
8ccebd6b81ba08d55067eaaa77a37d8a,b67ec52e59f354dc01f81cc0fea68f1b,3,,N√£o posso avaliar sem ter recebido o produto,7/7/17 0:00,7/10/17 0:12,I can not evaluate without receiving the product,,,,,,,1,,,,
5ebbb7b58f42d745f2be5ba30c7d5c57,61cbfd453bec6d149c4607df0632496f,5,,"Infelizmente n√£o fui eu a receber, mas foi entregue antes do prazo.
A pessoa foi retirar no correio pois n√£o encontrou ningu√©m em casa.",10/26/17 0:00,10/27/17 0:27,"Unfortunately, I did not receive it, but it was delivered before the deadline.
The person was picked up in the mail because no one found anyone at home. ",,,,,,1,,,,,
4fb79fdb2ac67c9cff011bc9383f8792,3dc3012f8b35d3e48e9a5537d549986f,5,,Produto √≥timo muito pontuais √≥timo atendimento ,5/11/17 0:00,5/11/17 22:23,"Very timely product, � � � � � � � � � � � � � � � � �",1,,,,,,,,,,
6408d366defdf7045ae650f0d1ce91dd,b8bfa12431142333a0c84802f9529d87,1,,"Fiz a compra de duas glutaminas e frasco de propolis e recebi apenas eles. No meu pedido ta dizendo que recebi as glutaminas, o que n√£o √© verdade!!! Houve um erro, aguardo repara√ß√£o!",1/31/18 0:00,2/1/18 0:39,"I made the purchase of two glutamines and bottle of propolis and received only them. In my request, I have received the glutamines, which is not 1! There was an error, I'm waiting for repair!",,,,,,,,,1,,
d52cc0a66e354897ea83668590d10c50,0a0cda0a8f1fac8330c16b7a8b38bfb8,4,,"Eu gostei muito do produto ,e de √≥tima qualidade.",3/23/18 0:00,3/23/18 18:29,"I really liked the product, and the quality.",,1,,,,,,,,,
c1e6227b890539ae485aa19cb08b5583,dad4cbac8f3bc660ef43f4b4d75260c8,4,,"Gostei, muito, voltarei a comprar novamente",3/31/17 0:00,4/3/17 12:46,"I really liked it, I'll buy it again",,,,,,,,,,,
ae189ffeb813482725348ec22b920d41,80f2ad91eff25a16d7c2f14250d84274,1,,"Adc. ao carrinho 2 pneus separadamente. Por se tratar da mesma loja, juntaram em 1 NF e 1 envio. Por√©m chegou apenas 1 pneu. Onde consta o peso na nota de 11k dos 2 e de despacho 5k. Ou seja,s√≥ veio 1",2/18/18 0:00,2/18/18 11:11,"Adc. to cart 2 tires separately. For dealing with the same store, they joined in 1 NF and 1 shipment. Only 1 tire arrived. Where is the weight in the note of 11k of the 2 and of office 5k. That is, s,��,� � shaft 1",,,,,,,,,1,,
59276d849897ec99409e4142a6947cb7,1e2d70a35f238a2f454d8def1d883d8b,2,,"bom
",3/23/18 0:00,3/25/18 13:46,"good
",,,,,,,,,,,
acd9c7550190bae9ca83d0ab1a0f54e2,1cd4fb5e05e05b44a8a827fd5187095c,4,,"N√£o dei nota total por causa da entrega que demorou, mas o problema foi por causa dos correios e n√£o por causa da loja. o produto √© original e veio muito bem embalado. Excelente produto!",2/3/18 0:00,2/6/18 0:12,"I did not give it a full note because of the delayed delivery, but the problem was because of the post office and not because of the store. the original product and came very well packaged. Excellent product!",,1,,,,,1,,,,
1b9b402a33193120746e22cdf6a75010,5313bda5d2785348137647a4f64236a9,5,,"muito agil a entrega, produto excelente...",6/1/17 0:00,6/2/17 10:31,"very agile delivery, excellent product ...",1,1,,,,,,,,,
4397b5a1d755e4dd7c74b5ca8fafaf49,e37ef4ac61b5803ac29b4056c8495108,4,,"Entrega, bem antes do prazo",12/14/17 0:00,12/15/17 0:14,"Delivery, well before the deadline",1,,,,,,,,,,
c6e113bf0ff304f02c2d7fd34607186b,dbeb01520fa5b47df830feb1a9a1ac95,5,,Veio certinho e super r√°pido! Amei meu lustre gente!!!!,4/6/18 0:00,4/6/18 22:14,Came right and super fast! Loved my luster folks !!!!,1,,,,,,,,,,
cc912c4e389119028c46cb31e0235e80,9daeefebc1067e23b8722753332f9fce,4,,Tudo ok,5/15/18 0:00,5/20/18 10:39,Everything is OK,,,,,,,,,,,
85e7eb5be23e0804159846c4421f15c0,491be78d50927ad70bd11d0d0ece3560,5,,"O produto chegou antes do esperado. Muito bonitinho. S√≥ achei ruim a tran√ßa. Porq dificulta, um pouco, pra colocar e tirar. Mas achei o valor interessante e funciona como uma bijuteria.",1/24/18 0:00,1/25/18 0:59,"The product arrived earlier than expected. Very pretty. I have found it bad to tran � � �.. Porq makes it difficult, a little, to put on and take off. But I found the value interesting and it works like a costume jewelery.",1,1,,,,,,,,,
da592ccc9551bc69f83042b3b02c7626,d34d50b7ad7857d89ec201de844bc110,5,,Dentro do prazo e com a qualidade desejada.,12/5/17 0:00,12/6/17 0:26,On time and with the desired quality.,1,1,,,,,,,,,
bd712ab77b38f97b90a1ff95d7151e7b,129bcf7c8ac0deab5d5830dab42b51b0,1,,"Os frascos dos comprimidos est√£o violados, onde deveria o papel de prote√ß√£o ao redor da boca do frasco estarem colados n√£o est√£o.
Verifiquem junto ao laborat√≥rio que envasou.
Aguardo resposta.",12/12/17 0:00,12/13/17 15:04,"The vials of the tablets are violated, where the protective paper around the mouth of the vial should be stuck in the stom- ach.
Check with the laboratory you bottled.
I await an answer. ",,,,,,,,1,,,
cbb0c9bbdf79f7cbb846ac5203574aa4,40c6a2db0ce06b7ed796a48b20206c92,1,,Estou aguardando at√© hoje,12/19/17 0:00,12/19/17 10:55,I'm waiting at today,,,,,,,1,,,,
61e48bb37f97cabb5ea66190d4bb4c06,72378705715d65c4c66b78effc08aae8,5,,Foi entregue dentro do prazo,3/29/18 0:00,3/31/18 0:06,Delivered on time,1,,,,,,,,,,
ea2cc07c6fbdcf7ce85d5377fc4dfe93,acb3a4ba3d4d4b0c57cd93736fa61558,1,,"n√£o recebi meus produtos e nem o ressarcimento dos mesmos.
no aguardo",3/22/17 0:00,5/5/17 14:06,"I did not receive my products or the reimbursement of them.
awaiting",,,,,,,1,,,,
fed191afc5d2086027f139b7ec2f7a15,d25ec5d787991580395a4dc72118db6c,4,,O endere√ßo errado da ag do correio motivou o atrazo da retirada,8/2/18 0:00,8/3/18 12:14,The wrong address of the postal service concerned the delay of the withdrawal,,,,,,1,,,,,
9f4b94c3e28acd186ac9fd8f0bcb33ea,903c880841c9b1af32d6d086b9763133,3,,A entrega deve ser mais r√°pida,1/31/17 0:00,1/31/17 19:48,Delivery should be faster,1,,,,,,,,,,
